"ACCOUNT_NUM","APPRAISAL_YR","TAX_OBJ_ID","SEQ_NUM","IMPR_TYP_DESC","IMPR_DESC","YR_BUILT","CONSTR_TYP_DESC","FLOOR_TYP_DESC","EXT_WALL_DESC","NUM_STORIES","AREA_SIZE","VAL_AMT","DEPRECIATION_PCT"
"00000173524000000","2019","00000173524000000","1","ATTACHED CARPORT","","2011","UNASSIGNED","UNASSIGNED","FRAME","0","320","3200.00",".00"
"00000173524000000","2019","00000173524000000","2","STORAGE BUILDING","","2011","UNASSIGNED","UNASSIGNED","FRAME","0","40","400.00",".00"
"00000173527000000","2019","00000173527000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","360","500.00",".50"
"00000173527000000","2019","00000173527000000","2","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","360","300.00",".50"
"00000173533000000","2019","00000173533000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","180","200.00",".50"
"00000173536000000","2019","00000173536000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","UNASSIGNED","0","400","4000.00",".50"
"00000173539000000","2019","00000173539000000","1","STORAGE BUILDING","STORAGE BUILDING","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","312","600.00",".50"
"00000173539000000","2019","00000173539000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","200","200.00",".60"
"00000186742000000","2019","00000186742000000","1","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","440","3130.00",".35"
"00000186745000000","2019","00000186745000000","1","ATTACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","FRAME","0","100","1000.00",".60"
"00000186748000000","2019","00000186748000000","1","ATTACHED GARAGE","","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","528","22789.54",".00"
"00000186748000000","2019","00000186748000000","2","OUTDOOR LIVING AREA","W/FP","2015","UNASSIGNED","UNASSIGNED","FRAME","0","300","9000.00",".00"
"00000186751000000","2019","00000186751000000","1","DETACHED GARAGE","","2017","UNASSIGNED","UNASSIGNED","FIBERBOARD","0","600",".00",".00"
"00000186751000000","2019","00000186751000000","2","OUTDOOR LIVING AREA","","2017","UNASSIGNED","UNASSIGNED","FIBERBOARD","0","369","14760.00",".00"
"00000186751000000","2019","00000186751000000","3","POOL","","2018","UNASSIGNED","UNASSIGNED","CC-CONCRETE (POOL)","0","1","40000.00",".00"
"00000186754000000","2019","00000186754000000","1","DETACHED GARAGE","","2003","UNASSIGNED","UNASSIGNED","FRAME","0","400","8000.00",".00"
"00000186757000000","2019","00000186757000000","1","PORTE COCHERE","","2016","UNASSIGNED","UNASSIGNED","FRAME","0","206","4120.00",".00"
"00000186757000000","2019","00000186757000000","2","DETACHED GARAGE","","2016","UNASSIGNED","UNASSIGNED","FRAME","0","528","18480.00",".00"
"00000186757000000","2019","00000186757000000","3","DETACHED QUARTERS","W/BATH & BALCONY","2016","UNASSIGNED","UNASSIGNED","FRAME","0","528","39600.00",".00"
"00000186757000000","2019","00000186757000000","4","DECK","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","1","2000.00",".00"
"00000186757000000","2019","00000186757000000","5","DECK","BALCONY","2016","UNASSIGNED","UNASSIGNED","FRAME","0","1","2000.00",".00"
"00000186763000000","2019","00000186763000000","1","DETACHED GARAGE","GARAGE","1000","MT-METAL","DIRT","UNASSIGNED","0","360","2000.00",".50"
"00000186766000000","2019","00000186766000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","320","1500.00",".60"
"00000186769000000","2019","00000186769000000","1","DETACHED CARPORT","CARPORT","1000","FR-FRAME","CONCRETE","FRAME","0","600","5000.00",".50"
"00000186772000000","2019","00000186772000000","2","PORTE COCHERE","","2003","UNASSIGNED","UNASSIGNED","FRAME","0","363","7260.00",".00"
"00000186781000000","2019","00000186781000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","DIRT","FRAME","0","192","1440.00",".50"
"00000186781000000","2019","00000186781000000","2","ATTACHED CARPORT","EST 10X18","1000","UNASSIGNED","UNASSIGNED","FRAME","0","180","315.00",".65"
"00000186784000000","2019","00000186784000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","180","1000.00",".50"
"00000186787000000","2019","00000186787000000","3","DETACHED GARAGE","","2016","UNASSIGNED","UNASSIGNED","CONCRETE FIBERBOARD","0","484","14520.00",".00"
"00000186790000000","2019","00000186790000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","575","11212.00",".35"
"00000186793000000","2019","00000186793000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","500","3000.00",".80"
"00000186793000000","2019","00000186793000000","2","PORTE COCHERE","CARPORT","1923","FR-FRAME","CONCRETE","FRAME","0","200","5525.00",".35"
"00000186796000000","2019","00000186796000000","1","DETACHED QUARTERS","W/BATH & KITCHEN","1000","FR-FRAME","CONCRETE","FRAME","0","441","33075.00",".00"
"00000186802000000","2019","00000186802000000","1","DECK","COVERED DECK/PORCH","1913","UNASSIGNED","UNASSIGNED","FRAME","0","246",".00","1.00"
"00000186802000000","2019","00000186802000000","2","DETACHED GARAGE","","2008","UNASSIGNED","UNASSIGNED","FRAME","0","528","33792.00",".20"
"00000186802000000","2019","00000186802000000","4","OUTDOOR LIVING AREA","OUTDOOR LIV","2008","UNASSIGNED","UNASSIGNED","FRAME","0","195","5460.00",".20"
"00000186802000000","2019","00000186802000000","5","STORAGE SPACE","MAY BE FINISH OUT PER 2014 MLS","2008","UNASSIGNED","UNASSIGNED","FRAME","0","528","38016.00",".20"
"00000186805000000","2019","00000186805000000","2","PORTE COCHERE","","1000","FR-FRAME","CONCRETE","FRAME","0","180","900.00",".50"
"00000186805000000","2019","00000186805000000","3","DETACHED GARAGE","QUARTERS","2008","UNASSIGNED","UNASSIGNED","FRAME","0","568","9088.00",".20"
"00000186808000000","2019","00000186808000000","1","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","FRAME","0","228","6156.00",".10"
"00000186808000000","2019","00000186808000000","2","STORAGE BUILDING","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","276","4968.00",".10"
"00000186808000000","2019","00000186808000000","3","DECK","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","216","2074.00",".20"
"00000186811000000","2019","00000186811000000","1","DETACHED CARPORT","CARPORT","1000","MT-METAL","DIRT","UNASSIGNED","0","200","1000.00",".50"
"00000186814000000","2019","00000186814000000","1","ROOM ADDITION","ADDITION (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","549","5000.00",".00"
"00000186826000000","2019","00000186826000000","3","ENCLOSED PATIO","FRONT COVD PATIO","2006","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","180","2250.00",".00"
"00000186826000000","2019","00000186826000000","4","DECK","REAR WOOD DECK","2006","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","216","2160.00",".00"
"00000186829000000","2019","00000186829000000","1","DETACHED QUARTERS","ROOM OVER GARAGE (OB)","1000","UNASSIGNED","UNASSIGNED","UNASSIGNED","0","400","7500.00",".00"
"00000186829000000","2019","00000186829000000","2","DETACHED GARAGE","GARAGE","1000","FR-FRAME","CONCRETE","UNASSIGNED","0","480","5000.00",".50"
"00000186832000000","2019","00000186832000000","1","DETACHED GARAGE","","2014","UNASSIGNED","UNASSIGNED","CONCRETE FIBERBOARD","0","440","13200.00",".00"
"00000186838000000","2019","00000186838000000","1","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","400","6000.00",".50"
"00000186841000000","2019","00000186841000000","1","DETACHED QUARTERS","2 GUEST HOUSES","1000","UNASSIGNED","UNASSIGNED","FRAME","0","360","1800.00",".90"
"00000186844000000","2019","00000186844000000","1","DETACHED QUARTERS","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","432","5400.00",".75"
"00000186844000000","2019","00000186844000000","2","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","432","3240.00",".75"
"00000186847000000","2019","00000186847000000","1","DETACHED GARAGE","","2005","UNASSIGNED","UNASSIGNED","CONCRETE FIBERBOARD","0","576","17280.00",".00"
"00000186847000000","2019","00000186847000000","2","OUTDOOR LIVING AREA","W/GRILL","2005","UNASSIGNED","UNASSIGNED","CONCRETE FIBERBOARD","0","270","10800.00",".00"
"00000186850000000","2019","00000186850000000","1","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","361","5415.00",".50"
"00000186850000000","2019","00000186850000000","2","DETACHED QUARTERS","","1000","FR-FRAME","UNASSIGNED","FRAME","1","285","10687.50",".50"
"00000186853000000","2019","00000186853000000","1","DETACHED QUARTERS","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","600","22500.00",".50"
"00000186853000000","2019","00000186853000000","2","DETACHED GARAGE","","1000","FR-FRAME","DIRT","FRAME","0","400","6000.00",".50"
"00000186856000000","2019","00000186856000000","1","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","400","3000.00",".75"
"00000186859000000","2019","00000186859000000","2","DETACHED GARAGE","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","483","7245.00",".50"
"00000186862000000","2019","00000186862000000","2","DETACHED GARAGE","","1000","BK-BRICK","CONCRETE","BRICK VENEER","0","391","2932.50",".75"
"00000186862000000","2019","00000186862000000","4","DETACHED QUARTERS","","1000","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","748","14025.00",".75"
"00000186865000000","2019","00000186865000000","4","DETACHED GARAGE","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","572","13728.00",".20"
"00000186871000000","2019","00000186871000000","1","STORAGE BUILDING","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","220","500.00",".00"
"00000186871000000","2019","00000186871000000","2","DETACHED CARPORT","","1000","FR-FRAME","CONCRETE","FRAME","0","440","6600.00",".25"
"00000186871000000","2019","00000186871000000","3","DECK","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","1","2000.00",".00"
"00000186874000000","2019","00000186874000000","1","DECK","","1000","UNASSIGNED","UNASSIGNED","FIBERBOARD","0","1","2000.00",".00"
"00000186877000000","2019","00000186877000000","2","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","528","7920.00",".50"
"00000186877000000","2019","00000186877000000","3","OUTDOOR LIVING AREA","","2018","UNASSIGNED","UNASSIGNED","FRAME","0","60","2400.00",".00"
"00000186880000000","2019","00000186880000000","1","DETACHED QUARTERS","W/BATH","2010","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","668","50100.00",".00"
"00000186880000000","2019","00000186880000000","2","DETACHED GARAGE","","2010","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","556","16680.00",".00"
"00000186880000000","2019","00000186880000000","3","POOL","","2014","UNASSIGNED","UNASSIGNED","CC-CONCRETE (POOL)","0","1","40000.00",".00"
"00000186880000000","2019","00000186880000000","4","OUTDOOR LIVING AREA","W/FP","2010","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","268","10720.00",".00"
"00000186883000000","2019","00000186883000000","1","STORAGE BUILDING","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","400","500.00",".00"
"00000186886000000","2019","00000186886000000","1","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","500","3750.00",".75"
"00000186889000000","2019","00000186889000000","1","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","640","4800.00",".75"
"00000186892000000","2019","00000186892000000","1","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","400","3000.00",".75"
"00000186895000000","2019","00000186895000000","1","DETACHED QUARTERS","W/ KITCHEN & FULL BATH","1000","UNASSIGNED","UNASSIGNED","FRAME","0","900","67500.00",".00"
"00000186895000000","2019","00000186895000000","2","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","900","27000.00",".00"
"00000186895000000","2019","00000186895000000","4","ENCLOSED PATIO","SCREEN PORCH","2015","UNASSIGNED","UNASSIGNED","FRAME","0","169","3380.00",".00"
"00000186895000000","2019","00000186895000000","5","DECK","WOOD DECK W/ SPA BLT IN","2015","UNASSIGNED","UNASSIGNED","FRAME","0","1","2000.00",".00"
"00000186895000000","2019","00000186895000000","6","DETACHED CARPORT","","2015","UNASSIGNED","UNASSIGNED","FRAME","0","380","5700.00",".00"
"00000186895000000","2019","00000186895000000","7","DECK","BALCONY","1000","UNASSIGNED","UNASSIGNED","FRAME","0","1","2000.00",".00"
"00000186898000000","2019","00000186898000000","2","DETACHED GARAGE","","2007","FR-FRAME","CONCRETE","FRAME","0","660","17820.00",".10"
"00000186898000000","2019","00000186898000000","3","OUTDOOR LIVING AREA","W/GRILL & SEATING","2007","UNASSIGNED","UNASSIGNED","FRAME","0","382","25785.00",".10"
"00000186904000000","2019","00000186904000000","1","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","600","9000.00",".50"
"00000186904000000","2019","00000186904000000","2","DETACHED QUARTERS","","1000","FR-FRAME","UNASSIGNED","FRAME","1","600","19500.00",".50"
"00000186907000000","2019","00000186907000000","1","DETACHED GARAGE","","2006","UNASSIGNED","UNASSIGNED","FRAME","0","960","21600.00",".25"
"00000186907000000","2019","00000186907000000","2","DETACHED QUARTERS","","2006","UNASSIGNED","UNASSIGNED","FRAME","0","875","49218.75",".25"
"00000186907000000","2019","00000186907000000","3","OUTDOOR LIVING AREA","W/FP","2006","UNASSIGNED","UNASSIGNED","FRAME","0","502","15060.00",".25"
"00000186907000000","2019","00000186907000000","4","ENCLOSED PATIO","BREEZE WAY","2006","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","208","2080.00",".00"
"00000186907000000","2019","00000186907000000","5","ENCLOSED PATIO","BREEZE WAY","2006","UNASSIGNED","UNASSIGNED","BRICK VENEER","0","208","2496.00",".00"
"00000186910000000","2019","00000186910000000","2","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","400","6000.00",".50"
"00000186910000000","2019","00000186910000000","3","DETACHED GARAGE","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","400","6000.00",".50"
"00000186913000000","2019","00000186913000000","1","DETACHED QUARTERS","","2000","UNASSIGNED","UNASSIGNED","FRAME","0","360","20250.00",".25"
"00000186913000000","2019","00000186913000000","2","DETACHED GARAGE","","2000","FR-FRAME","CONCRETE","FRAME","0","420","9450.00",".25"
"00000186916000000","2019","00000186916000000","2","DECK","WITH HOT TUB","1000","UNASSIGNED","UNASSIGNED","FRAME","0","1","2000.00",".00"
"00000186916000000","2019","00000186916000000","3","STORAGE BUILDING","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","160","500.00",".00"
"00000186916000000","2019","00000186916000000","4","DETACHED CARPORT","","1000","UNASSIGNED","UNASSIGNED","FRAME","0","480","2400.00",".50"
"00000186919000000","2019","00000186919000000","1","DETACHED GARAGE","","1000","FR-FRAME","CONCRETE","FRAME","0","800","12000.00",".50"
"00000186922000000","2019","00000186922000000","1","DETACHED GARAGE","","1000","FR-FRAME","DIRT","FRAME","0","400","3000.00",".75"
"00000186925000000","2019","00000186925000000","2","ATTACHED GARAGE","","9999","BK-BRICK","CONCRETE","UNASSIGNED","0","529","20083.38",".20"
"00000186928000000","2019","00000186928000000","1","DETACHED GARAGE","","2003","UNASSIGNED","UNASSIGNED","MASONITE","0","506","15180.00",".25"
"00000186928000000","2019","00000186928000000","2","DETACHED QUARTERS","","2003","UNASSIGNED","UNASSIGNED","MASONITE","0","330","18562.00",".25"
"00000186931000000","2019","00000186931000000","1","DETACHED GARAGE","","1000","FR-FRAME","DIRT","FRAME","0","220","1650.00",".75"
"00000186931000000","2019","00000186931000000","2","DETACHED CARPORT","","1000","FR-FRAME","CONCRETE","FRAME","0","200","750.00",".75"
