"","Acct","Permit_Type","PermitDate","Mapsco","Permit_Date","Count_Permits","Days_Since_Permit"
"1589","000962000001A0000","Building (BU) Commercial  Renovation","2018/07/18 00:00:00","45-B",2018-07-18,1,990
"1590","002738000E11A0000","Building (BU) Commercial  Renovation","2018/08/22 00:00:00","37-X",2018-08-22,1,955
"1591","00003500380010000","Building (BU) Commercial  Renovation","2018/12/20 00:00:00","45-P",2018-12-20,4,835
"1592","00000251503000000","Building (BU) Commercial  Renovation","2018/08/10 00:00:00","55-A",2018-08-10,1,967
"1593","00000251500000000","Building (BU) Commercial  Renovation","2018/08/10 00:00:00","55-A",2018-08-10,1,967
"1594","008354000A0010000","Building (BU) Commercial  Renovation","2018/11/29 00:00:00","74-E,74-F,74-J,74-K",2018-11-29,1,856
"1595","00000651106000000","Building (BU) Commercial  Renovation","2018/10/08 00:00:00","64-P",2018-10-08,1,908
"1596","00000651109000000","Building (BU) Commercial  Renovation","2018/10/08 00:00:00","64-P",2018-10-08,1,908
"1597","00000811360008200","Building (BU) Commercial  Renovation","2018/08/28 00:00:00","11A-F,11A-G,11A-H,11A-K,11A-L,11A-M",2018-08-28,3,949
"1598","00000302512000000","Building (BU) Commercial  Renovation","2018/07/18 00:00:00","55-X",2018-07-18,1,990
"1599","0054340B0003A0000","Building (BU) Commercial  Renovation","2018/08/20 00:00:00","26-Z",2018-08-20,1,957
"1600","00000157390000000","Building (BU) Commercial  Renovation","2018/08/13 00:00:00","35-T",2018-08-13,2,964
"1601","008225000A0040000","Building (BU) Commercial  Renovation","2018/07/19 00:00:00","4-V",2018-07-19,1,989
"1602","008051000B04D0000","Building (BU) Commercial  Renovation","2018/12/12 00:00:00","28-P",2018-12-12,7,843
"1603","008051000B04D0000","Building (BU) Commercial  Renovation","2018/12/12 00:00:00","28-P",2018-12-12,7,843
"1604","008051000B04D0000","Building (BU) Commercial  Renovation","2018/12/12 00:00:00","28-P",2018-12-12,7,843
"1605","008051000B04D0000","Building (BU) Commercial  Renovation","2018/12/12 00:00:00","28-P",2018-12-12,7,843
"1606","008051000B04D0000","Building (BU) Commercial  Renovation","2018/12/12 00:00:00","28-P",2018-12-12,7,843
"1607","008051000B04D0000","Building (BU) Commercial  Renovation","2018/12/12 00:00:00","28-P",2018-12-12,7,843
"1608","00000329005000000","Building (BU) Commercial  Renovation","2018/07/30 00:00:00","53-H",2018-07-30,2,978
"1609","008412000001D0000","Building (BU) Commercial  Renovation","2018/09/11 00:00:00","17-W",2018-09-11,3,935
"1610","00000137821000000","Building (BU) Commercial  Renovation","2018/08/30 00:00:00","44-H",2018-08-30,1,947
"1611","00000503060400000","Building (BU) Commercial  Renovation","2018/07/20 00:00:00","33-L",2018-07-20,2,988
"1612","00000787047700100","Building (BU) Commercial  Renovation","2018/07/20 00:00:00","28-E",2018-07-20,2,988
"1613","008475000A0060000","Building (BU) Commercial  Renovation","2018/07/19 00:00:00","48-F,48-G",2018-07-19,2,989
"1614","00000478708000000","Building (BU) Commercial  Renovation","2018/07/20 00:00:00","65-A",2018-07-20,1,988
"1615","00000303379000000","Building (BU) Commercial  Renovation","2018/07/19 00:00:00","65-B",2018-07-19,1,989
"1616","00000709198000000","Building (BU) Commercial  Renovation","2018/07/18 00:00:00","38-Y",2018-07-18,1,990
"1617","00000601952610000","Building (BU) Commercial  Renovation","2018/07/30 00:00:00","22-R",2018-07-30,1,978
"1618","00819800000000000","Building (BU) Commercial  Renovation","2018/07/20 00:00:00","6-J,6-N,6-S",2018-07-20,1,988
"1619","00000766951000000","Building (BU) Commercial  Renovation","2018/08/06 00:00:00","55-M",2018-08-06,1,971
"1620","00000624109000000","Building (BU) Commercial  Renovation","2018/07/20 00:00:00","59-K",2018-07-20,1,988
"1621","008411000005A0000","Building (BU) Commercial  Renovation","2018/07/23 00:00:00","16-Z,17-W",2018-07-23,1,985
"1622","00000662582000000","Building (BU) Commercial  Renovation","2018/08/03 00:00:00","15-S",2018-08-03,2,974
"1623","00000138157000000","Building (BU) Commercial  Renovation","2018/07/20 00:00:00","44-D",2018-07-20,1,988
"1624","0063070A0001A0000","Building (BU) Commercial  Renovation","2018/07/23 00:00:00","58-G",2018-07-23,1,985
"1625","00000422482000000","Building (BU) Commercial  Renovation","2018/07/25 00:00:00","25-W,25-X",2018-07-25,4,983
"1626","00000103816000000","Building (BU) Commercial  Renovation","2018/09/21 00:00:00","45-M",2018-09-21,7,925
"1627","000183000A0020000","Building (BU) Commercial  Renovation","2018/09/21 00:00:00","45-M",2018-09-21,15,925
"1628","00000775510000000","Building (BU) Commercial  Renovation","2018/07/25 00:00:00","44-G",2018-07-25,1,983
"1629","00000775513000000","Building (BU) Commercial  Renovation","2018/07/25 00:00:00","44-G",2018-07-25,1,983
"1630","00000733393500000","Building (BU) Commercial  Renovation","2018/08/14 00:00:00","15-T",2018-08-14,1,963
"1631","00000733396500000","Building (BU) Commercial  Renovation","2018/08/14 00:00:00","15-T",2018-08-14,1,963
"1632","00000750718100600","Building (BU) Commercial  Renovation","2018/09/25 00:00:00","73-B,73-C",2018-09-25,2,921
"1633","00661000000010000","Building (BU) Commercial  Renovation","2018/07/25 00:00:00","23-E",2018-07-25,1,983
"1634","00000404898500000","Building (BU) Commercial  Renovation","2018/07/26 00:00:00","26-K",2018-07-26,2,982
"1635","008201000S02C0000","Building (BU) Commercial  Renovation","2018/07/26 00:00:00","5-R",2018-07-26,3,982
"1636","CONDO00C0134CONDO","Building (BU) Commercial  Renovation","2018/07/26 00:00:00","45-K",2018-07-26,3,982
"1637","007736000B02A0000","Building (BU) Commercial  Renovation","2018/08/22 00:00:00","16-W",2018-08-22,3,955
"1638","00000765721000000","Building (BU) Commercial  Renovation","2018/07/25 00:00:00","28-Y",2018-07-25,1,983
"1639","00000504877000000","Building (BU) Commercial  Renovation","2018/07/27 00:00:00","55-V",2018-07-27,2,981
"1640","00000662170000000","Building (BU) Commercial  Renovation","2018/08/01 00:00:00","15-N,15-S",2018-08-01,2,976
"1641","00000659758000000","Building (BU) Commercial  Renovation","2018/07/27 00:00:00","63-C",2018-07-27,2,981
"1642","00000493975000000","Building (BU) Commercial  Renovation","2018/07/27 00:00:00","63-C",2018-07-27,2,981
"1643","00000102871000000","Building (BU) Commercial  Renovation","2018/08/07 00:00:00","45-L",2018-08-07,4,970
"1644","00000102874500000","Building (BU) Commercial  Renovation","2018/08/07 00:00:00","45-L",2018-08-07,4,970
"1645","00000102871000000","Building (BU) Commercial  Renovation","2018/08/07 00:00:00","45-L",2018-08-07,4,970
"1646","00000102874500000","Building (BU) Commercial  Renovation","2018/08/07 00:00:00","45-L",2018-08-07,4,970
"1647","00000102871000000","Building (BU) Commercial  Renovation","2018/08/07 00:00:00","45-L",2018-08-07,4,970
"1648","00000102874500000","Building (BU) Commercial  Renovation","2018/08/07 00:00:00","45-L",2018-08-07,4,970
"1649","00000102871000000","Building (BU) Commercial  Renovation","2018/08/07 00:00:00","45-L",2018-08-07,4,970
"1650","00000102874500000","Building (BU) Commercial  Renovation","2018/08/07 00:00:00","45-L",2018-08-07,4,970
"1651","CONDO00C4187CONDO","Building (BU) Commercial  Renovation","2018/07/27 00:00:00","4-V",2018-07-27,2,981
"1652","CONDO00C4187CONDO","Building (BU) Commercial  Renovation","2018/07/27 00:00:00","4-V",2018-07-27,2,981
"1653","00000123709000000","Building (BU) Commercial  Renovation","2018/10/03 00:00:00","45-H",2018-10-03,3,913
"1654","0072260B000010100","Building (BU) Commercial  Renovation","2018/08/07 00:00:00","43-Q,43-T,43-U",2018-08-07,1,970
"1655","00000775639000000","Building (BU) Commercial  Renovation","2018/08/01 00:00:00","44-G",2018-08-01,1,976
"1656","00000811360009100","Building (BU) Commercial  Renovation","2018/10/01 00:00:00","11A-K,11A-L,11A-M,11A-P,11A-Q,11A-R",2018-10-01,7,915
"1657","008466000K0010000","Building (BU) Commercial  Renovation","2018/10/01 00:00:00","11A-K,11A-L,11A-M,11A-P,11A-Q,11A-R",2018-10-01,7,915
"1658","00000811360000900","Building (BU) Commercial  Renovation","2018/10/01 00:00:00","11A-K,11A-L,11A-M,11A-P,11A-Q,11A-R",2018-10-01,7,915
"1659","006931000A02D0000","Building (BU) Commercial  Renovation","2018/08/10 00:00:00","63-T",2018-08-10,2,967
"1660","00000778045000000","Building (BU) Commercial  Renovation","2018/09/14 00:00:00","33-V",2018-09-14,4,932
"1661","00620400000010000","Building (BU) Commercial  Renovation","2018/07/31 00:00:00","48-U",2018-07-31,1,977
"1662","006931000A02D0000","Building (BU) Commercial  Renovation","2018/08/10 00:00:00","63-T",2018-08-10,2,967
"1663","008707000B03A0000","Building (BU) Commercial  Renovation","2018/08/01 00:00:00","4-Z",2018-08-01,3,976
"1664","00000128317000000","Building (BU) Commercial  Renovation","2018/08/01 00:00:00","46-J",2018-08-01,4,976
"1665","00000148435000000","Building (BU) Commercial  Renovation","2018/08/01 00:00:00","46-T",2018-08-01,1,976
"1666","00000148432000000","Building (BU) Commercial  Renovation","2018/08/01 00:00:00","46-T",2018-08-01,1,976
"1667","00000148429000000","Building (BU) Commercial  Renovation","2018/08/01 00:00:00","46-T",2018-08-01,1,976
"1668","00000128317000000","Building (BU) Commercial  Renovation","2018/08/01 00:00:00","46-J",2018-08-01,4,976
"1669","00000775654000000","Building (BU) Commercial  Renovation","2018/09/14 00:00:00","44-G",2018-09-14,1,932
"1670","00000105241000000","Building (BU) Commercial  Renovation","2018/12/11 00:00:00","45-K,45-L",2018-12-11,1,844
"1671","00805900010020000","Building (BU) Commercial  Renovation","2018/09/12 00:00:00","28-E",2018-09-12,2,934
"1672","005213000B0010000","Building (BU) Commercial  Renovation","2018/09/07 00:00:00","26-K,26-P,26-Q",2018-09-07,7,939
"1673","00000109711000000","Building (BU) Commercial  Renovation","2018/09/06 00:00:00","45-U",2018-09-06,1,940
"1674","00000557611000000","Building (BU) Commercial  Renovation","2018/10/24 00:00:00","58-U",2018-10-24,1,892
"1675","00000251533000000","Building (BU) Commercial  Renovation","2018/10/04 00:00:00","55-A",2018-10-04,5,912
"1676","00000251530000000","Building (BU) Commercial  Renovation","2018/10/04 00:00:00","55-A",2018-10-04,5,912
"1677","00000251524000000","Building (BU) Commercial  Renovation","2018/10/04 00:00:00","55-A",2018-10-04,5,912
"1678","CONDO00C4565CONDO","Building (BU) Commercial  Renovation","2018/11/09 00:00:00","35-Y",2018-11-09,1,876
"1679","007181003701A0000","Building (BU) Commercial  Renovation","2018/08/07 00:00:00","42-P",2018-08-07,3,970
"1680","002745000A0020000","Building (BU) Commercial  Renovation","2018/09/17 00:00:00","37-X",2018-09-17,1,929
"1681","002745000A0030000","Building (BU) Commercial  Renovation","2018/09/17 00:00:00","37-X",2018-09-17,1,929
"1682","001223000N0040000","Building (BU) Commercial  Renovation","2018/09/13 00:00:00","35-W",2018-09-13,4,933
"1683","00000149810000000","Building (BU) Commercial  Renovation","2018/08/08 00:00:00","35-T,35-X",2018-08-08,6,969
"1684","CONDO00C1157CONDB","Building (BU) Commercial  Renovation","2018/08/08 00:00:00","15-U",2018-08-08,1,969
"1685","00000734837000000","Building (BU) Commercial  Renovation","2018/08/07 00:00:00","15-V",2018-08-07,1,970
"1686","00REDBIRD00000000","Building (BU) Commercial  Renovation","2018/10/25 00:00:00","63-E,63-F,63-H,63-K,63-Q,63-R,63-T",2018-10-25,15,891
"1687","00000778627000000","Building (BU) Commercial  Renovation","2018/08/08 00:00:00","33-S",2018-08-08,2,969
"1688","00000118702000000","Building (BU) Commercial  Renovation","2018/08/08 00:00:00","45-D",2018-08-08,1,969
"1689","00000752065000000","Building (BU) Commercial  Renovation","2018/10/04 00:00:00","74-C,74-D,74-H",2018-10-04,2,912
"1690","00757500020010000","Building (BU) Commercial  Renovation","2018/10/04 00:00:00","74-C,74-D,74-H",2018-10-04,2,912
"1691","00518500010030000","Building (BU) Commercial  Renovation","2018/10/03 00:00:00","36-J",2018-10-03,4,913
"1692","00571400010010000","Building (BU) Commercial  Renovation","2018/08/09 00:00:00","38-H,39-E",2018-08-09,5,968
"1693","00571400010010000","Building (BU) Commercial  Renovation","2018/08/09 00:00:00","38-H,39-E",2018-08-09,5,968
"1694","00571400010010000","Building (BU) Commercial  Renovation","2018/08/09 00:00:00","38-H,39-E",2018-08-09,5,968
"1695","00571400010010000","Building (BU) Commercial  Renovation","2018/08/09 00:00:00","38-H,39-E",2018-08-09,5,968
"1696","00571400010010000","Building (BU) Commercial  Renovation","2018/08/09 00:00:00","38-H,39-E",2018-08-09,5,968
"1697","00000136092000000","Building (BU) Commercial  Renovation","2018/08/10 00:00:00","45-B",2018-08-10,3,967
"1698","000358000A01A0000","Building (BU) Commercial  Renovation","2018/12/05 00:00:00","45-F",2018-12-05,1,850
"1699","00000101695000000","Building (BU) Commercial  Renovation","2018/08/24 00:00:00","45-L,45-Q",2018-08-24,2,953
"1700","00264400060010000","Building (BU) Commercial  Renovation","2018/08/10 00:00:00","47-J,47-K",2018-08-10,2,967
"1701","000529000A0010000","Building (BU) Commercial  Renovation","2018/09/10 00:00:00","45-K,45-L",2018-09-10,1,936
"1702","00000254698000000","Building (BU) Commercial  Renovation","2018/09/18 00:00:00","54-C",2018-09-18,2,928
"1703","006195000A0090000","Building (BU) Commercial  Renovation","2018/11/07 00:00:00","48-Y",2018-11-07,2,878
"1704","008570001411A0000","Building (BU) Commercial  Renovation","2018/09/06 00:00:00","44-A",2018-09-06,4,940
"1705","CONDO00C2016CONDO","Building (BU) Commercial  Renovation","2018/09/06 00:00:00","44-A",2018-09-06,5,940
"1706","00000600352100000","Building (BU) Commercial  Renovation","2018/09/06 00:00:00","23-N",2018-09-06,1,940
"1707","00000600357000000","Building (BU) Commercial  Renovation","2018/09/06 00:00:00","23-N",2018-09-06,1,940
"1708","00000254761000000","Building (BU) Commercial  Renovation","2018/11/02 00:00:00","54-C",2018-11-02,2,883
"1709","00000254761000000","Building (BU) Commercial  Renovation","2018/11/02 00:00:00","54-C",2018-11-02,2,883
"1710","00000595672000000","Building (BU) Commercial  Renovation","2018/10/09 00:00:00","13-Y",2018-10-09,4,907
"1711","00000779440000000","Building (BU) Commercial  Renovation","2018/09/18 00:00:00","32-V,32-Z",2018-09-18,1,928
"1712","00000779440000100","Building (BU) Commercial  Renovation","2018/09/18 00:00:00","32-V",2018-09-18,1,928
"1713","00000779449000100","Building (BU) Commercial  Renovation","2018/09/18 00:00:00","32-V",2018-09-18,1,928
"1714","00072300110020000","Building (BU) Commercial  Renovation","2018/08/17 00:00:00","46-A",2018-08-17,1,960
"1715","00000122560000000","Building (BU) Commercial  Renovation","2018/08/17 00:00:00","46-A",2018-08-17,1,960
"1716","008721000A0030000","Building (BU) Commercial  Renovation","2018/08/27 00:00:00","71B-B,71B-C",2018-08-27,2,950
"1717","00000792856000000","Building (BU) Commercial  Renovation","2018/08/16 00:00:00","27-P",2018-08-16,1,961
"1718","0075570F000000000","Building (BU) Commercial  Renovation","2018/11/30 00:00:00","73-G,73-H",2018-11-30,3,855
"1719","001535000K08A0000","Building (BU) Commercial  Renovation","2018/09/13 00:00:00","35-V",2018-09-13,4,933
"1720","00000150319000000","Building (BU) Commercial  Renovation","2018/08/17 00:00:00","46-P",2018-08-17,2,960
"1721","00000755101000000","Building (BU) Commercial  Renovation","2018/08/17 00:00:00","65-Z",2018-08-17,1,960
"1722","00000699958000300","Building (BU) Commercial  Renovation","2018/09/20 00:00:00","42-U,42-Y",2018-09-20,3,926
"1723","00000597490000000","Building (BU) Commercial  Renovation","2018/08/21 00:00:00","23-P",2018-08-21,2,956
"1724","00000597487000000","Building (BU) Commercial  Renovation","2018/08/21 00:00:00","23-P",2018-08-21,4,956
"1725","00000595651000000","Building (BU) Commercial  Renovation","2018/08/21 00:00:00","13-Z",2018-08-21,1,956
"1726","00841200000080000","Building (BU) Commercial  Renovation","2018/08/17 00:00:00","17-W",2018-08-17,1,960
"1727","00000658810000000","Building (BU) Commercial  Renovation","2018/10/01 00:00:00","52-V",2018-10-01,7,915
"1728","00000658810000300","Building (BU) Commercial  Renovation","2018/10/01 00:00:00","52-V",2018-10-01,7,915
"1729","000203000301A0000","Building (BU) Commercial  Renovation","2018/10/19 00:00:00","46-J,46-N",2018-10-19,8,897
"1730","00000174868000000","Building (BU) Commercial  Renovation","2018/08/22 00:00:00","46-Y",2018-08-22,1,955
"1731","00000139711000000","Building (BU) Commercial  Renovation","2018/08/30 00:00:00","46-K,46-L",2018-08-30,1,947
"1732","00000252874000000","Building (BU) Commercial  Renovation","2018/09/07 00:00:00","54-H",2018-09-07,2,939
"1733","0081520G000040000","Building (BU) Commercial  Renovation","2018/09/07 00:00:00","17-W,27-A",2018-09-07,7,939
"1734","0081520G0001A0000","Building (BU) Commercial  Renovation","2018/09/07 00:00:00","17-W,27-A",2018-09-07,6,939
"1735","CONDO00C7964CONDO","Building (BU) Commercial  Renovation","2018/09/27 00:00:00","14-M,14-R,15-J,15-N",2018-09-27,5,919
"1736","0072150A000020000","Building (BU) Commercial  Renovation","2018/09/11 00:00:00","43-N",2018-09-11,1,935
"1737","008465000G01A0000","Building (BU) Commercial  Renovation","2018/10/11 00:00:00","11A-K,11A-N,11A-P",2018-10-11,2,905
"1738","000887000A0010000","Building (BU) Commercial  Renovation","2018/08/24 00:00:00","45-V",2018-08-24,3,953
"1739","000887000A0010000","Building (BU) Commercial  Renovation","2018/08/24 00:00:00","45-V",2018-08-24,3,953
"1740","00000124684000000","Building (BU) Commercial  Renovation","2018/09/13 00:00:00","46-E",2018-09-13,2,933
"1741","00000124669000000","Building (BU) Commercial  Renovation","2018/09/13 00:00:00","46-E",2018-09-13,1,933
